Title,Price,Rating,URL,Date_Collected,UPC,Category,Stock_Quantity
The Shadow Hero (The Shadow Hero),33.14,1,https://books.toscrape.com/catalogue/the-shadow-hero-the-shadow-hero_860/index.html,2026-06-05,d6361d16212664ed,Sequential Art,15
The Secret (The Secret #1),27.37,4,https://books.toscrape.com/catalogue/the-secret-the-secret-1_859/index.html,2026-06-05,961f18db4f138211,Default,15
The Regional Office Is Under Attack!,51.36,5,https://books.toscrape.com/catalogue/the-regional-office-is-under-attack_858/index.html,2026-06-05,0651062381f0636a,Fiction,15
The Psychopath Test: A Journey Through the Madness Industry,36.0,2,https://books.toscrape.com/catalogue/the-psychopath-test-a-journey-through-the-madness-industry_857/index.html,2026-06-05,e98a4efa85070c2f,Default,15
The Project,10.65,1,https://books.toscrape.com/catalogue/the-project_856/index.html,2026-06-05,790ef197c8f236f5,Science Fiction,15
The Power of Now: A Guide to Spiritual Enlightenment,43.54,2,https://books.toscrape.com/catalogue/the-power-of-now-a-guide-to-spiritual-enlightenment_855/index.html,2026-06-05,8ec14b1576cb7cb5,Nonfiction,15
The Omnivore's Dilemma: A Natural History of Four Meals,38.21,2,https://books.toscrape.com/catalogue/the-omnivores-dilemma-a-natural-history-of-four-meals_854/index.html,2026-06-05,209adad1015af86f,Nonfiction,15
The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,37.34,5,https://books.toscrape.com/catalogue/the-nerdy-nummies-cookbook-sweet-treats-for-the-geek-in-all-of-us_853/index.html,2026-06-05,e4c7f3487d17fd42,Food and Drink,15
The Murder of Roger Ackroyd (Hercule Poirot #4),44.1,4,https://books.toscrape.com/catalogue/the-murder-of-roger-ackroyd-hercule-poirot-4_852/index.html,2026-06-05,c7b5183f4d1d4efe,Mystery,15
The Mistake (Off-Campus #2),43.29,3,https://books.toscrape.com/catalogue/the-mistake-off-campus-2_851/index.html,2026-06-05,99ff4cc6491e8f5c,New Adult,15
The Matchmaker's Playbook (Wingmen Inc. #1),55.85,1,https://books.toscrape.com/catalogue/the-matchmakers-playbook-wingmen-inc-1_850/index.html,2026-06-05,08db62f24627e71f,New Adult,15
The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,37.6,2,https://books.toscrape.com/catalogue/the-love-and-lemons-cookbook-an-apple-to-zucchini-celebration-of-impromptu-cooking_849/index.html,2026-06-05,e28e330cbdf01126,Food and Drink,15
The Long Shadow of Small Ghosts: Murder and Memory in an American City,10.97,1,https://books.toscrape.com/catalogue/the-long-shadow-of-small-ghosts-murder-and-memory-in-an-american-city_848/index.html,2026-06-05,abeafe151a587d3b,Crime,15
The Kite Runner,41.82,4,https://books.toscrape.com/catalogue/the-kite-runner_847/index.html,2026-06-05,eac1a180047ad54e,Default,15
The House by the Lake,36.95,1,https://books.toscrape.com/catalogue/the-house-by-the-lake_846/index.html,2026-06-05,9287e238d7c3b06e,Historical Fiction,15
The Glittering Court (The Glittering Court #1),44.28,1,https://books.toscrape.com/catalogue/the-glittering-court-the-glittering-court-1_845/index.html,2026-06-05,2dbb7ec08cdd7f3c,Fantasy,15
The Girl on the Train,55.02,2,https://books.toscrape.com/catalogue/the-girl-on-the-train_844/index.html,2026-06-05,e956d67c9bcc5809,Default,15
The Genius of Birds,17.24,1,https://books.toscrape.com/catalogue/the-genius-of-birds_843/index.html,2026-06-05,42d0d7c92b75fc1c,Nonfiction,15
The Emerald Mystery,23.15,2,https://books.toscrape.com/catalogue/the-emerald-mystery_842/index.html,2026-06-05,d6670dfe3e7b42bd,Default,15
The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,41.25,1,https://books.toscrape.com/catalogue/the-cookies-cups-cookbook-125-sweet-savory-recipes-reminding-you-to-always-eat-dessert-first_841/index.html,2026-06-05,96a38e7c813d8f1d,Food and Drink,15
The Bridge to Consciousness: I'm Writing the Bridge Between Science and Our Old and New Beliefs.,32.0,3,https://books.toscrape.com/catalogue/the-bridge-to-consciousness-im-writing-the-bridge-between-science-and-our-old-and-new-beliefs_840/index.html,2026-06-05,efc3768127714ec3,Default,15
The Artist's Way: A Spiritual Path to Higher Creativity,38.49,5,https://books.toscrape.com/catalogue/the-artists-way-a-spiritual-path-to-higher-creativity_839/index.html,2026-06-05,dd047728de72ad62,Nonfiction,15
The Art of War,33.34,5,https://books.toscrape.com/catalogue/the-art-of-war_838/index.html,2026-06-05,e7469e22b5bfb3e7,Default,15
The Argonauts,10.93,2,https://books.toscrape.com/catalogue/the-argonauts_837/index.html,2026-06-05,c99761a700ade23f,Autobiography,15
The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,27.55,3,https://books.toscrape.com/catalogue/the-10-entrepreneur-live-your-startup-dream-without-quitting-your-day-job_836/index.html,2026-06-05,56e4f9eab2e8e674,Business,15
Suddenly in Love (Lake Haven #1),55.99,2,https://books.toscrape.com/catalogue/suddenly-in-love-lake-haven-1_835/index.html,2026-06-05,203b7f94b7d6115f,Romance,15
Something More Than This,16.24,4,https://books.toscrape.com/catalogue/something-more-than-this_834/index.html,2026-06-05,ca71e72655bece85,Romance,15
Soft Apocalypse,26.12,2,https://books.toscrape.com/catalogue/soft-apocalypse_833/index.html,2026-06-05,2a70769cdc6eb8b8,Science Fiction,15
So You've Been Publicly Shamed,12.23,2,https://books.toscrape.com/catalogue/so-youve-been-publicly-shamed_832/index.html,2026-06-05,1b33663ad7b95fd8,Nonfiction,15
Shoe Dog: A Memoir by the Creator of NIKE,23.99,2,https://books.toscrape.com/catalogue/shoe-dog-a-memoir-by-the-creator-of-nike_831/index.html,2026-06-05,0e0dcc3339602b28,Business,15
"Shobu Samurai, Project Aryoku (#3)",29.06,3,https://books.toscrape.com/catalogue/shobu-samurai-project-aryoku-3_830/index.html,2026-06-05,0c27e6c3744fc14b,Add a comment,15
Secrets and Lace (Fatal Hearts #1),20.27,1,https://books.toscrape.com/catalogue/secrets-and-lace-fatal-hearts-1_829/index.html,2026-06-05,ad04ad9fc179fc5d,Default,15
Scarlett Epstein Hates It Here,43.55,5,https://books.toscrape.com/catalogue/scarlett-epstein-hates-it-here_828/index.html,2026-06-05,1c929cfd16b71907,Young Adult,15
Romero and Juliet: A Tragic Tale of Love and Zombies,36.94,1,https://books.toscrape.com/catalogue/romero-and-juliet-a-tragic-tale-of-love-and-zombies_827/index.html,2026-06-05,e656e280bc8edd56,Default,15
Redeeming Love,20.47,5,https://books.toscrape.com/catalogue/redeeming-love_826/index.html,2026-06-05,b53db2271c9624f7,Christian Fiction,15
Poses for Artists Volume 1 - Dynamic and Sitting Poses: An Essential Reference for Figure Drawing and the Human Form,41.06,1,https://books.toscrape.com/catalogue/poses-for-artists-volume-1-dynamic-and-sitting-poses-an-essential-reference-for-figure-drawing-and-the-human-form_825/index.html,2026-06-05,d9c643fa1fc57bdb,Default,15
Poems That Make Grown Women Cry,14.19,4,https://books.toscrape.com/catalogue/poems-that-make-grown-women-cry_824/index.html,2026-06-05,31001a1210623bd4,Poetry,15
"Nightingale, Sing",38.28,1,https://books.toscrape.com/catalogue/nightingale-sing_823/index.html,2026-06-05,50b8f80311b31ede,Young Adult,15
Night Sky with Exit Wounds,41.05,1,https://books.toscrape.com/catalogue/night-sky-with-exit-wounds_822/index.html,2026-06-05,cfeb1e1e0e695b58,Poetry,15
Mrs. Houdini,30.25,5,https://books.toscrape.com/catalogue/mrs-houdini_821/index.html,2026-06-05,a40723994f715420,Historical Fiction,15
Modern Romance,28.26,5,https://books.toscrape.com/catalogue/modern-romance_820/index.html,2026-06-05,caf4fe9311f1dc59,Add a comment,15
Miss Peregrineâs Home for Peculiar Children (Miss Peregrineâs Peculiar Children #1),10.76,1,https://books.toscrape.com/catalogue/miss-peregrines-home-for-peculiar-children-miss-peregrines-peculiar-children-1_819/index.html,2026-06-05,af96613fdd793a3c,Default,15
Louisa: The Extraordinary Life of Mrs. Adams,16.85,2,https://books.toscrape.com/catalogue/louisa-the-extraordinary-life-of-mrs-adams_818/index.html,2026-06-05,d69dd8dac66f9f84,Biography,15
Little Red,13.47,3,https://books.toscrape.com/catalogue/little-red_817/index.html,2026-06-05,4aa03792b50f0b22,Childrens,15
Library of Souls (Miss Peregrineâs Peculiar Children #3),48.56,5,https://books.toscrape.com/catalogue/library-of-souls-miss-peregrines-peculiar-children-3_816/index.html,2026-06-05,ba54932df84e8cea,Young Adult,15
Large Print Heart of the Pride,19.15,2,https://books.toscrape.com/catalogue/large-print-heart-of-the-pride_815/index.html,2026-06-05,c1afd71fc86bf682,Default,15
I Had a Nice Time And Other Lies...: How to find love & sh*t like that,57.36,4,https://books.toscrape.com/catalogue/i-had-a-nice-time-and-other-lies-how-to-find-love-sht-like-that_814/index.html,2026-06-05,fd8585283fc7d2d7,Womens Fiction,15
Hollow City (Miss Peregrineâs Peculiar Children #2),42.98,1,https://books.toscrape.com/catalogue/hollow-city-miss-peregrines-peculiar-children-2_813/index.html,2026-06-05,4ce91d31c1e57c33,Fantasy,15
Grumbles,22.16,2,https://books.toscrape.com/catalogue/grumbles_812/index.html,2026-06-05,d163dd6c352fbcd2,Default,15
Full Moon over Noahâs Ark: An Odyssey to Mount Ararat and Beyond,49.43,4,https://books.toscrape.com/catalogue/full-moon-over-noahs-ark-an-odyssey-to-mount-ararat-and-beyond_811/index.html,2026-06-05,ce60436f52c5ee68,Travel,15
Frostbite (Vampire Academy #2),29.99,5,https://books.toscrape.com/catalogue/frostbite-vampire-academy-2_810/index.html,2026-06-05,116a2fdc9a45bab0,Young Adult,15
Follow You Home,21.36,1,https://books.toscrape.com/catalogue/follow-you-home_809/index.html,2026-06-05,8585760646e3aa2a,Horror,15
First Steps for New Christians (Print Edition),29.0,1,https://books.toscrape.com/catalogue/first-steps-for-new-christians-print-edition_808/index.html,2026-06-05,2f88b08bf0a0e367,Default,15
Finders Keepers (Bill Hodges Trilogy #2),53.53,5,https://books.toscrape.com/catalogue/finders-keepers-bill-hodges-trilogy-2_807/index.html,2026-06-05,edb3097e71330040,Fiction,15
"Fables, Vol. 1: Legends in Exile (Fables #1)",41.62,4,https://books.toscrape.com/catalogue/fables-vol-1-legends-in-exile-fables-1_806/index.html,2026-06-05,65d034adf80834b7,Sequential Art,15
Eureka Trivia 6.0,54.59,4,https://books.toscrape.com/catalogue/eureka-trivia-60_805/index.html,2026-06-05,29c0025455f8c585,Default,15
Drive: The Surprising Truth About What Motivates Us,34.95,4,https://books.toscrape.com/catalogue/drive-the-surprising-truth-about-what-motivates-us_804/index.html,2026-06-05,6ffb36aaeff1c81e,Default,15
Done Rubbed Out (Reightman & Bailey #1),37.72,5,https://books.toscrape.com/catalogue/done-rubbed-out-reightman-bailey-1_803/index.html,2026-06-05,f6d967cdadc6fbd9,Default,15
Doing It Over (Most Likely To #1),35.61,3,https://books.toscrape.com/catalogue/doing-it-over-most-likely-to-1_802/index.html,2026-06-05,3a11bb962ff45b78,Romance,15
"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",42.16,3,https://books.toscrape.com/catalogue/deliciously-ella-every-day-quick-and-easy-recipes-for-gluten-free-snacks-packed-lunches-and-simple-meals_801/index.html,2026-06-05,46c1530d7546ea6d,Food and Drink,15
Dark Notes,19.19,5,https://books.toscrape.com/catalogue/dark-notes_800/index.html,2026-06-05,88c21fcd38e2486e,Erotica,15
"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",19.43,3,https://books.toscrape.com/catalogue/daring-greatly-how-the-courage-to-be-vulnerable-transforms-the-way-we-live-love-parent-and-lead_799/index.html,2026-06-05,3b9a3b4624b7fd6d,Nonfiction,15
Close to You,49.46,4,https://books.toscrape.com/catalogue/close-to-you_798/index.html,2026-06-05,a57b1dcbd6849222,Christian Fiction,15
Chasing Heaven: What Dying Taught Me About Living,37.8,2,https://books.toscrape.com/catalogue/chasing-heaven-what-dying-taught-me-about-living_797/index.html,2026-06-05,513271dadc1322ae,Spirituality,15
Big Magic: Creative Living Beyond Fear,30.8,3,https://books.toscrape.com/catalogue/big-magic-creative-living-beyond-fear_796/index.html,2026-06-05,1f329c2e7d7de8bd,Nonfiction,15
Becoming Wise: An Inquiry into the Mystery and Art of Living,27.43,2,https://books.toscrape.com/catalogue/becoming-wise-an-inquiry-into-the-mystery-and-art-of-living_795/index.html,2026-06-05,919e7cb2269a25d2,Nonfiction,15
Beauty Restored (Riley Family Legacy Novellas #3),11.11,2,https://books.toscrape.com/catalogue/beauty-restored-riley-family-legacy-novellas-3_794/index.html,2026-06-05,3f69e667a67e54d9,Default,15
Batman: The Long Halloween (Batman),36.5,2,https://books.toscrape.com/catalogue/batman-the-long-halloween-batman_793/index.html,2026-06-05,7edc0527cf782e19,Sequential Art,15
Batman: The Dark Knight Returns (Batman),15.38,5,https://books.toscrape.com/catalogue/batman-the-dark-knight-returns-batman_792/index.html,2026-06-05,47271d8e08b5d31c,Sequential Art,15
Ayumi's Violin,15.48,2,https://books.toscrape.com/catalogue/ayumis-violin_791/index.html,2026-06-05,05f7c6d9a4e582d3,Default,15
Anonymous,46.82,4,https://books.toscrape.com/catalogue/anonymous_790/index.html,2026-06-05,d24b829be2ca81c4,Default,15
Amy Meets the Saints and Sages,18.46,3,https://books.toscrape.com/catalogue/amy-meets-the-saints-and-sages_789/index.html,2026-06-05,7ebfa6c1bee69e1e,Default,15
Amid the Chaos,36.58,1,https://books.toscrape.com/catalogue/amid-the-chaos_788/index.html,2026-06-05,bb8245f52c7cce8f,Cultural,15
Amatus,50.54,5,https://books.toscrape.com/catalogue/amatus_787/index.html,2026-06-05,ffd54178acc9a6a5,Default,15
Agnostic: A Spirited Manifesto,12.51,5,https://books.toscrape.com/catalogue/agnostic-a-spirited-manifesto_786/index.html,2026-06-05,d195e7f4ed697350,Nonfiction,15
Zealot: The Life and Times of Jesus of Nazareth,24.7,3,https://books.toscrape.com/catalogue/zealot-the-life-and-times-of-jesus-of-nazareth_785/index.html,2026-06-05,dd5bfa6cc2c0ecc3,History,14
You (You #1),43.61,5,https://books.toscrape.com/catalogue/you-you-1_784/index.html,2026-06-05,024387ca4cafd5cc,Thriller,14
"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",37.34,4,https://books.toscrape.com/catalogue/wonder-woman-earth-one-volume-one-wonder-woman-earth-one-1_783/index.html,2026-06-05,047097293bb4d1c0,Sequential Art,14
Wild Swans,14.36,2,https://books.toscrape.com/catalogue/wild-swans_782/index.html,2026-06-05,3fb15ace50d6142b,Young Adult,14
Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,52.65,4,https://books.toscrape.com/catalogue/why-the-right-went-wrong-conservatism-from-goldwater-to-the-tea-party-and-beyond_781/index.html,2026-06-05,2b5054a4192e9b06,Politics,14
Whole Lotta Creativity Going On: 60 Fun and Unusual Exercises to Awaken and Strengthen Your Creativity,38.2,4,https://books.toscrape.com/catalogue/whole-lotta-creativity-going-on-60-fun-and-unusual-exercises-to-awaken-and-strengthen-your-creativity_780/index.html,2026-06-05,44a10f1ac8ce822e,Nonfiction,14
What's It Like in Space?: Stories from Astronauts Who've Been There,19.6,2,https://books.toscrape.com/catalogue/whats-it-like-in-space-stories-from-astronauts-whove-been-there_779/index.html,2026-06-05,6fd646a334e6e133,Nonfiction,14
"We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)",53.9,1,https://books.toscrape.com/catalogue/we-are-robin-vol-1-the-vigilante-business-we-are-robin-1_778/index.html,2026-06-05,92275cedf6d8ee15,Sequential Art,14
Walt Disney's Alice in Wonderland,12.96,5,https://books.toscrape.com/catalogue/walt-disneys-alice-in-wonderland_777/index.html,2026-06-05,6a31307a81e8f3a8,Childrens,14
V for Vendetta (V for Vendetta Complete),37.1,4,https://books.toscrape.com/catalogue/v-for-vendetta-v-for-vendetta-complete_776/index.html,2026-06-05,4a1debca3135ff37,Default,14
Until Friday Night (The Field Party #1),46.31,2,https://books.toscrape.com/catalogue/until-friday-night-the-field-party-1_775/index.html,2026-06-05,aba2db9afb1469c7,Young Adult,14
"Unbroken: A World War II Story of Survival, Resilience, and Redemption",45.95,2,https://books.toscrape.com/catalogue/unbroken-a-world-war-ii-story-of-survival-resilience-and-redemption_774/index.html,2026-06-05,76c84daa539426e2,Default,14
Twenty Yawns,22.08,2,https://books.toscrape.com/catalogue/twenty-yawns_773/index.html,2026-06-05,1d6443ffba9dfd80,Childrens,14
Through the Woods,25.38,2,https://books.toscrape.com/catalogue/through-the-woods_772/index.html,2026-06-05,6e44bcbeac7f4360,Sequential Art,14
This Is Where It Ends,27.12,2,https://books.toscrape.com/catalogue/this-is-where-it-ends_771/index.html,2026-06-05,f0f38174a7e689a3,Young Adult,14
The Year of Magical Thinking,43.04,2,https://books.toscrape.com/catalogue/the-year-of-magical-thinking_770/index.html,2026-06-05,34c0d7c4ee5650af,Nonfiction,14
The Wright Brothers,56.8,4,https://books.toscrape.com/catalogue/the-wright-brothers_769/index.html,2026-06-05,08b2f71d93836313,Default,14
The White Queen (The Cousins' War #1),25.91,5,https://books.toscrape.com/catalogue/the-white-queen-the-cousins-war-1_768/index.html,2026-06-05,6875c5657661b2fb,Add a comment,14
The Wedding Pact (The O'Malleys #2),32.61,3,https://books.toscrape.com/catalogue/the-wedding-pact-the-omalleys-2_767/index.html,2026-06-05,c5cb9f885d8b3621,Romance,14
The Time Keeper,27.88,5,https://books.toscrape.com/catalogue/the-time-keeper_766/index.html,2026-06-05,e9906e2f0d189745,Fiction,14
The Testament of Mary,52.67,4,https://books.toscrape.com/catalogue/the-testament-of-mary_765/index.html,2026-06-05,081305e6df719dff,Fiction,14
The Star-Touched Queen,46.02,5,https://books.toscrape.com/catalogue/the-star-touched-queen_764/index.html,2026-06-05,1528279aec1f3dce,Fantasy,14
The Songs of the Gods,44.48,5,https://books.toscrape.com/catalogue/the-songs-of-the-gods_763/index.html,2026-06-05,00c4543ec6bd25b4,Default,14
The Song of Achilles,37.4,5,https://books.toscrape.com/catalogue/the-song-of-achilles_762/index.html,2026-06-05,e88fb1c9397cfb27,Add a comment,14
